state,FIPS,waterRightID,priorityDate,origWaterUse,waterUse,source,basinNum,CFS
Nevada,32,14483,8/11/52,STK,livestock,SURFACE WATER,001,0.031
Nevada,32,14484,8/11/52,STK,livestock,SURFACE WATER,001,0.015
Nevada,32,8223,7/12/27,STK,livestock,SURFACE WATER,001,0.00899999
Nevada,32,18083,6/25/59,IRR,irrigation,GROUND WATER,001,0.033
Nevada,32,21176,4/4/63,DOM,domestic,GROUND WATER,001,0.089
Nevada,32,V01873,1890/01/01,IRR,irrigation,SURFACE WATER,001,2
Nevada,32,38720,8/1/79,IRR,irrigation,GROUND WATER,001,5.6
Nevada,32,13503,9/25/50,IRR,irrigation,GROUND WATER,001,1.5
Nevada,32,18000,5/14/59,IRR,irrigation,GROUND WATER,001,0.5
Nevada,32,18001,5/14/59,IRR,irrigation,GROUND WATER,001,0.045
Nevada,32,21216,4/23/63,COM,industrial,GROUND WATER,001,0.044
Nevada,32,23244,7/18/66,IRR,irrigation,GROUND WATER,001,1.782
Nevada,32,50082,8/2/93,QM,domestic,GROUND WATER,001,0.089
Nevada,32,V11425,6/19/18,COM,industrial,GROUND WATER,001,0
Nevada,32,23502,11/17/66,IRR,irrigation,GROUND WATER,001,1.5
Nevada,32,22037,6/5/64,DOM,domestic,SURFACE WATER,001,0.002
Nevada,32,83097,10/6/64,IRR,irrigation,GROUND WATER,001,0.9
Nevada,32,83098,5/27/66,IRR,irrigation,GROUND WATER,001,4.5
Nevada,32,83094,2/1/74,IRR,irrigation,GROUND WATER,001,6
Nevada,32,28051,2/1/74,IRR,irrigation,GROUND WATER,001,0
Nevada,32,35276,4/14/78,QM,domestic,GROUND WATER,001,0.1
Nevada,32,87525,12/11/17,COM,industrial,GROUND WATER,001,0.226
Nevada,32,83096,5/26/66,IRR,irrigation,GROUND WATER,001,4.75
Nevada,32,24466,5/26/66,IRR,irrigation,GROUND WATER,001,0
Nevada,32,27293,10/6/64,IRR,irrigation,GROUND WATER,001,0
Nevada,32,36579,4/25/69,IRR,irrigation,GROUND WATER,001,1.479
Nevada,32,58249,10/14/92,STK,livestock,GROUND WATER,001,0.00899999
Nevada,32,58248,10/14/92,STK,livestock,GROUND WATER,001,0.00899999
Nevada,32,8629,7/19/28,STK,livestock,SURFACE WATER,001,0.025
Nevada,32,V01859,1/1/00,IRR,irrigation,SURFACE WATER,001,1.67
Nevada,32,8631,7/19/28,STK,livestock,SURFACE WATER,001,0.02
Nevada,32,9580,3/28/32,STK,livestock,SURFACE WATER,001,0.028
Nevada,32,8630,7/19/28,STK,livestock,SURFACE WATER,001,0.025
Nevada,32,36479,1/17/79,STK,livestock,SURFACE WATER,002,0
Nevada,32,40311,1/14/80,STK,livestock,SURFACE WATER,002,0
Nevada,32,V02071,1890/01/01,STK,livestock,SURFACE WATER,002,0.046
Nevada,32,77574,11/5/08,STO,environmental,SURFACE WATER,002,0
Nevada,32,8912,5/22/29,STK,livestock,SURFACE WATER,002,0.022
Nevada,32,V02073,1890/01/01,STK,livestock,SURFACE WATER,002,0.046
Nevada,32,V02638,1890/01/01,IRR,irrigation,SURFACE WATER,002,2.145
Nevada,32,V02072,1890/01/01,STK,livestock,SURFACE WATER,002,0.046
Nevada,32,V02617,1879/01/01,IRR,irrigation,SURFACE WATER,002,2.012
Nevada,32,24604,7/25/68,IRR,irrigation,GROUND WATER,002,4.9
Nevada,32,21598,11/1/63,IRR,irrigation,GROUND WATER,002,2.65
Nevada,32,25168,7/22/69,IRR,irrigation,GROUND WATER,002,2.8
Nevada,32,19530,2/3/61,IRR,irrigation,SURFACE WATER,002,1.91
Nevada,32,69698,2/28/03,IRR,irrigation,SURFACE WATER,002,4.2
Nevada,32,83694T,6/30/66,STK,livestock,GROUND WATER,002,0.0093
Nevada,32,8916,5/22/29,STK,livestock,SURFACE WATER,002,0.022
Nevada,32,9148,11/14/29,STK,livestock,SURFACE WATER,002,0.022
Nevada,32,V02070,1890/01/01,STK,livestock,SURFACE WATER,002,0.046
Nevada,32,8913,5/22/29,STK,livestock,SURFACE WATER,002,0.022
Nevada,32,9145,11/8/29,STK,livestock,SURFACE WATER,002,0.022
Nevada,32,9143,11/8/29,STK,livestock,SURFACE WATER,002,0.022
Nevada,32,9142,11/8/29,STK,livestock,SURFACE WATER,002,0.022
Nevada,32,9144,11/8/29,STK,livestock,SURFACE WATER,002,0.022
Nevada,32,8915,5/22/29,STK,livestock,SURFACE WATER,002,0.022
Nevada,32,8914,5/22/29,STK,livestock,SURFACE WATER,002,0.022
Nevada,32,51325,10/29/81,STK,livestock,GROUND WATER,002,0.011
Nevada,32,17918,3/31/59,STK,livestock,GROUND WATER,002,0.012
Nevada,32,17917,3/31/59,STK,livestock,GROUND WATER,002,0.012
Nevada,32,31347,1/18/19,IRR,irrigation,GROUND WATER,002,5.4
Nevada,32,75291,11/22/13,MM,industrial,GROUND WATER,002,1.114
Nevada,32,8918,5/22/29,STK,livestock,GROUND WATER,002,0.022
Nevada,32,83209,6/1/16,IRR,irrigation,GROUND WATER,002,6
Nevada,32,44817,11/19/85,STK,livestock,GROUND WATER,002,0.011
Nevada,32,77663,12/8/08,IRR,irrigation,GROUND WATER,002,9.28
Nevada,32,84922,2/8/52,IRR,irrigation,GROUND WATER,002,4.74
Nevada,32,14049,2/8/52,IRR,irrigation,GROUND WATER,002,1.26
Nevada,32,23212,6/30/66,STK,livestock,GROUND WATER,002,0.018
Nevada,32,44185,5/5/06,MM,industrial,GROUND WATER,002,0.5
Nevada,32,11027,11/4/43,STK,livestock,SURFACE WATER,002,0.038
Nevada,32,9149,11/14/29,STK,livestock,SURFACE WATER,002,0.022
Nevada,32,15476,1/27/54,MM,industrial,SURFACE WATER,002,0.25
Nevada,32,15548,3/11/54,IRR,irrigation,SURFACE WATER,002,1
Nevada,32,65972,2/1/00,STK,livestock,GROUND WATER,002,0.0093
Nevada,32,13422,6/19/50,IRR,irrigation,SURFACE WATER,002,6
Nevada,32,R04344,4/17/26,OTH,other,SURFACE WATER,003,0.01
Nevada,32,R04962,4/17/26,OTH,other,SURFACE WATER,003,0.015
Nevada,32,V05226,1882/01/01,STK,livestock,SURFACE WATER,003,0.124
Nevada,32,V02634,1890/01/01,IRR,irrigation,SURFACE WATER,003,3.768
Nevada,32,V02646,1890/01/01,STK,livestock,SURFACE WATER,003,0.078
Nevada,32,81594,2/17/12,IRR,irrigation,GROUND WATER,003,0
Nevada,32,V02647,1890/01/01,STK,livestock,SURFACE WATER,003,0.078
Nevada,32,V02644,1890/01/01,STK,livestock,SURFACE WATER,003,0.078
Nevada,32,V02649,1890/01/01,STK,livestock,SURFACE WATER,003,0.078
Nevada,32,78821,8/11/09,CON,industrial,GROUND WATER,003,0
Nevada,32,V02633,1890/01/01,IRR,irrigation,SURFACE WATER,003,3.768
Nevada,32,84351,4/29/80,IRR,irrigation,GROUND WATER,003,0.684
Nevada,32,84348,4/29/80,IRR,irrigation,GROUND WATER,003,0.622
Nevada,32,84347,7/9/58,IRR,irrigation,GROUND WATER,003,3.342
Nevada,32,84339,2/17/12,IRR,irrigation,GROUND WATER,003,3.342
Nevada,32,84350,4/29/80,IRR,irrigation,GROUND WATER,003,1.352
Nevada,32,84349,4/29/80,IRR,irrigation,GROUND WATER,003,3.342
Nevada,32,V02635,1890/01/01,IRR,irrigation,SURFACE WATER,003,6.278
Nevada,32,V05224,1882/01/01,STK,livestock,SURFACE WATER,003,0.124
Nevada,32,84345,2/17/82,IRR,irrigation,SURFACE WATER,003,9
Nevada,32,55666,1/23/91,STK,livestock,GROUND WATER,003,0.016
Nevada,32,V05225,1882/01/01,STK,livestock,SURFACE WATER,003,0.124
Nevada,32,V02636,1890/01/01,IRR,irrigation,SURFACE WATER,003,40.13
Nevada,32,70830,1890/01/01,REC,other,SURFACE WATER,003,6.28
Nevada,32,73096,2/17/82,WLD,environmental,SURFACE WATER,003,0.0051
Nevada,32,73095,2/17/82,WLD,environmental,SURFACE WATER,003,0.0176
Nevada,32,73094,2/17/82,WLD,environmental,SURFACE WATER,003,0.0014
Nevada,32,V09345,1/1/00,STK,livestock,SURFACE WATER,003,0
Nevada,32,V09346,1/1/00,STK,livestock,SURFACE WATER,003,0
Nevada,32,V02645,1890/01/01,STK,livestock,SURFACE WATER,003,0.078
Nevada,32,V09347,1/1/00,STK,livestock,SURFACE WATER,003,0
Nevada,32,V05238,1893/01/01,STK,livestock,SURFACE WATER,003,0.21
Nevada,32,V02648,1890/01/01,STK,livestock,SURFACE WATER,003,0.078
Nevada,32,21597,11/1/63,STK,livestock,GROUND WATER,003,0.012
Nevada,32,55667,1/23/91,STK,livestock,GROUND WATER,003,0.031
Nevada,32,R05047,4/17/26,OTH,other,SURFACE WATER,004,0.015
Nevada,32,R05048,4/17/26,OTH,other,SURFACE WATER,004,0.015
Nevada,32,17484,2/10/58,WLD,environmental,SURFACE WATER,004,0.007
Nevada,32,17483,2/10/58,WLD,environmental,SURFACE WATER,004,0.008
Nevada,32,5814,10/18/19,STK,livestock,SURFACE WATER,004,0.015
Nevada,32,V02255,1882/01/01,STK,livestock,SURFACE WATER,004,0.05
Nevada,32,6990,10/18/23,IRR,irrigation,SURFACE WATER,004,0
Nevada,32,17482,2/10/58,WLD,environmental,SURFACE WATER,004,0.004
Nevada,32,7875,8/26/26,STK,livestock,SURFACE WATER,004,0.012
Nevada,32,7876,8/26/26,STK,livestock,SURFACE WATER,004,0.001
Nevada,32,16851,2/2/56,WLD,environmental,SURFACE WATER,004,0.007
Nevada,32,7878,8/26/26,STK,livestock,SURFACE WATER,004,0.001
Nevada,32,7684,4/3/26,STK,livestock,SURFACE WATER,004,0.001
Nevada,32,13180,12/1/49,WLD,environmental,SURFACE WATER,004,0.001
Nevada,32,79143,1/5/10,QM,domestic,GROUND WATER,004,0.1114
Nevada,32,7877,8/26/26,STK,livestock,SURFACE WATER,004,0.012
Nevada,32,57975,2/2/56,WLD,environmental,SURFACE WATER,004,0.4
Nevada,32,57974,2/2/56,WLD,environmental,SURFACE WATER,004,0.097
Nevada,32,13996,1/17/52,MM,industrial,GROUND WATER,004,0.02
Nevada,32,16852,2/2/56,WLD,environmental,SURFACE WATER,004,0.078
Nevada,32,16853,2/2/56,WLD,environmental,SURFACE WATER,004,0.033
Nevada,32,V01849,1888/04/01,IRR,irrigation,SURFACE WATER,004,0.52
Nevada,32,7133S03,5/25/11,WLD,environmental,SURFACE WATER,004,0
Nevada,32,7133S02,6/11/24,IRR,irrigation,SURFACE WATER,004,1.24
Nevada,32,2503,9/7/12,IRR,irrigation,SURFACE WATER,004,0.88
Nevada,32,7133S01,6/11/24,IRR,irrigation,SURFACE WATER,004,2.07
Nevada,32,8841,2/28/29,STK,livestock,SURFACE WATER,006,0.01
Nevada,32,57970,9/17/13,WLD,environmental,SURFACE WATER,006,0
Nevada,32,57972,10/28/29,WLD,environmental,SURFACE WATER,006,0.044
Nevada,32,V02259,1880/01/01,STK,livestock,SURFACE WATER,006,0.05
Nevada,32,49673,1/31/86,STK,livestock,SURFACE WATER,006,0.0031
Nevada,32,49675,1/31/86,STK,livestock,SURFACE WATER,006,0.0031
Nevada,32,68852,5/31/02,STK,livestock,GROUND WATER,007,0.022
Nevada,32,12149,12/29/47,STK,livestock,SURFACE WATER,007,0.001
Nevada,32,12148,12/29/47,STK,livestock,SURFACE WATER,007,0.005
Nevada,32,V11369,1874/01/01,STK,livestock,SURFACE WATER,007,0.02
Nevada,32,8610,6/27/28,STK,livestock,SURFACE WATER,007,0.024
Nevada,32,8607,6/27/28,STK,livestock,SURFACE WATER,007,0.024
Nevada,32,V11360,1874/01/01,STK,livestock,SURFACE WATER,007,0.01
Nevada,32,V11361,1874/01/01,STK,livestock,SURFACE WATER,007,0.02
Nevada,32,V11362,1874/01/01,STK,livestock,SURFACE WATER,007,0.02
Nevada,32,V11364,1874/01/01,STK,livestock,SURFACE WATER,007,0.02
Nevada,32,V11363,1874/01/01,STK,livestock,SURFACE WATER,007,0.02
Nevada,32,84802,2/4/15,STK,livestock,SURFACE WATER,007,0.011
Nevada,32,V11357,1874/01/01,STK,livestock,SURFACE WATER,007,0.02
Nevada,32,8611,6/27/28,STK,livestock,SURFACE WATER,007,0.024
Nevada,32,V11358,1874/01/01,STK,livestock,SURFACE WATER,007,0.01
Nevada,32,V11359,1874/01/01,STK,livestock,SURFACE WATER,007,0.01
Nevada,32,V11368,1874/01/01,STK,livestock,SURFACE WATER,007,0.01
Nevada,32,13512,10/6/50,STK,livestock,SURFACE WATER,007,0.003
Nevada,32,13511,10/6/50,STK,livestock,SURFACE WATER,007,0.04
Nevada,32,78177,3/23/09,IRR,irrigation,GROUND WATER,007,0.1
Nevada,32,V02170,1880/03/01,STK,livestock,SURFACE WATER,007,0.05
Nevada,32,7680,4/3/26,STK,livestock,SURFACE WATER,007,0.001
Nevada,32,V02257,1880/03/01,STK,livestock,SURFACE WATER,007,0.1
Nevada,32,57973,10/28/29,WLD,environmental,SURFACE WATER,007,0.044
Nevada,32,57971,11/13/28,WLD,environmental,SURFACE WATER,007,0.032
Nevada,32,8608,6/27/28,STK,livestock,SURFACE WATER,007,0.024
Nevada,32,62538,10/25/96,IRR,irrigation,SURFACE WATER,007,0.15
Nevada,32,V02258,1880/03/01,STK,livestock,SURFACE WATER,007,0.1
Nevada,32,13513,10/6/50,STK,livestock,SURFACE WATER,007,0.003
Nevada,32,16854,2/2/56,STK,livestock,SURFACE WATER,007,0.01
Nevada,32,48209,7/16/84,STK,livestock,GROUND WATER,008,0.006
Nevada,32,81995,4/17/14,WLD,environmental,GROUND WATER,008,0.001
Nevada,32,88609,1/8/19,STK,livestock,GROUND WATER,008,0.017
Nevada,32,88610,1/8/19,STK,livestock,GROUND WATER,008,0.017
Nevada,32,V05858,1870/01/01,IRR,irrigation,SURFACE WATER,008,0
Nevada,32,68556,3/22/06,STK,livestock,SURFACE WATER,008,0.001
Nevada,32,78872,9/4/09,CON,industrial,GROUND WATER,008,0
Nevada,32,8559,6/7/28,IRR,irrigation,SURFACE WATER,008,0.278
Nevada,32,49381,9/11/85,STK,livestock,SURFACE WATER,008,0.002
Nevada,32,88611,1/8/19,STK,livestock,GROUND WATER,008,0.017
Nevada,32,48210,7/16/84,STK,livestock,GROUND WATER,008,0.006
Nevada,32,68553,3/22/06,STK,livestock,GROUND WATER,008,0.025
Nevada,32,V11365,1874/01/01,STK,livestock,SURFACE WATER,008,0.01
Nevada,32,68554,3/22/06,STK,livestock,GROUND WATER,008,0.025
Nevada,32,68555,3/22/06,STK,livestock,SURFACE WATER,008,0.003
Nevada,32,68248,11/30/01,STK,livestock,GROUND WATER,008,0.028
Nevada,32,V09305,1884/01/01,STK,livestock,SURFACE WATER,008,0.006
Nevada,32,8535,5/12/28,STK,livestock,SURFACE WATER,008,0.012
Nevada,32,49704,2/10/86,STK,livestock,SURFACE WATER,008,0.001
Nevada,32,8534,5/12/28,STK,livestock,SURFACE WATER,008,0.012
Nevada,32,8757,11/9/28,STK,livestock,SURFACE WATER,008,0.024
Nevada,32,49870,5/8/86,STK,livestock,SURFACE WATER,008,0.001
Nevada,32,V09336,1882/01/01,STK,livestock,SURFACE WATER,008,0.003
Nevada,32,V09337,1882/01/01,STK,livestock,SURFACE WATER,008,0.003
Nevada,32,8577,6/19/28,STK,livestock,SURFACE WATER,008,0.01
Nevada,32,49384,9/11/85,STK,livestock,SURFACE WATER,008,0.002
Nevada,32,49382,9/11/85,STK,livestock,SURFACE WATER,008,0.002
Nevada,32,47299,10/4/83,STK,livestock,GROUND WATER,008,0.00899999
Nevada,32,V11366,1874/01/01,STK,livestock,SURFACE WATER,008,0.01
Nevada,32,V11367,1874/01/01,STK,livestock,SURFACE WATER,008,0.01
Nevada,32,72208,2/7/05,IRR,irrigation,GROUND WATER,009,0
Nevada,32,79640,2/7/05,IRR,irrigation,GROUND WATER,009,1
Nevada,32,79641,2/7/05,IRR,irrigation,GROUND WATER,009,1
Nevada,32,V11502,1871/01/01,STK,livestock,SURFACE WATER,009,0.015
Nevada,32,V09538,1873/01/01,STK,livestock,SURFACE WATER,009,0.0371
Nevada,32,V09540,1873/01/01,STK,livestock,SURFACE WATER,009,0.0371
Nevada,32,V09539,1873/01/01,STK,livestock,SURFACE WATER,009,0.0371
Nevada,32,V09541,1873/01/01,STK,livestock,SURFACE WATER,009,0.0371
Nevada,32,12392,4/1/48,STK,livestock,SURFACE WATER,009,0.015
Nevada,32,V11508,1871/01/01,STK,livestock,SURFACE WATER,009,0.015
Nevada,32,49100,5/30/85,STK,livestock,SURFACE WATER,009,0.003
Nevada,32,88319,9/20/18,STK,livestock,GROUND WATER,009,0.031
Nevada,32,88320,9/20/18,STK,livestock,GROUND WATER,009,0.031
Nevada,32,49099,5/30/85,STK,livestock,SURFACE WATER,009,0.001
Nevada,32,V11512,1871/01/01,STK,livestock,SURFACE WATER,009,0.015
Nevada,32,V11513,1871/01/01,STK,livestock,SURFACE WATER,009,0.015
Nevada,32,6267,9/18/20,IRR,irrigation,SURFACE WATER,009,0.15
Nevada,32,72205,2/7/05,IRR,irrigation,GROUND WATER,009,3
Nevada,32,72206,2/7/05,IRR,irrigation,GROUND WATER,009,1
Nevada,32,V11510,1871/01/01,STK,livestock,SURFACE WATER,009,0.015
Nevada,32,V11511,1871/01/01,STK,livestock,SURFACE WATER,009,0.015
Nevada,32,V11506,1871/01/01,STK,livestock,SURFACE WATER,009,0.015
Nevada,32,7137,6/16/24,STK,livestock,SURFACE WATER,009,0.004
Nevada,32,77140,12/8/87,STK,livestock,GROUND WATER,009,0.00625
Nevada,32,75643,4/25/07,IRR,irrigation,GROUND WATER,009,3.4
Nevada,32,31946,6/6/77,STK,livestock,GROUND WATER,009,0.0223
Nevada,32,49086,5/24/85,STK,livestock,SURFACE WATER,009,0.004
Nevada,32,60119,6/3/94,STK,livestock,GROUND WATER,009,0.00899999
Nevada,32,56516,7/8/91,STK,livestock,SURFACE WATER,009,0.003
Nevada,32,49085,5/24/85,STK,livestock,SURFACE WATER,009,0.004
Nevada,32,77630,11/21/08,IRR,irrigation,SURFACE WATER,009,0.011
Nevada,32,77965,1/30/09,CON,industrial,SURFACE WATER,009,0.022
Nevada,32,9810,10/27/34,IRR,irrigation,SURFACE WATER,009,0
Nevada,32,79367,10/27/34,IRR,irrigation,SURFACE WATER,009,0.007
Nevada,32,82265,10/31/12,DOM,domestic,SURFACE WATER,009,0.0089
Nevada,32,43540,4/14/81,IRR,irrigation,SURFACE WATER,009,0.132
Nevada,32,43541,4/14/81,IRR,irrigation,SURFACE WATER,009,0.113
Nevada,32,78901,9/18/09,QM,domestic,GROUND WATER,009,0
Nevada,32,81180,9/16/11,STK,livestock,GROUND WATER,009,0.1
Nevada,32,81181,9/16/11,IRR,irrigation,GROUND WATER,009,1.6
Nevada,32,79071,12/8/09,QM,domestic,GROUND WATER,009,0
Nevada,32,78382,4/28/09,QM,domestic,GROUND WATER,009,0
Nevada,32,31945,6/6/77,STK,livestock,GROUND WATER,009,0.0223
Nevada,32,43542,4/14/81,IRR,irrigation,SURFACE WATER,009,0.218
Nevada,32,72765,5/12/05,IRR,irrigation,GROUND WATER,009,0.2
Nevada,32,28007,1/14/74,STK,livestock,SURFACE WATER,009,0.32
Nevada,32,82365,12/18/12,IRR,irrigation,GROUND WATER,009,3.5
Nevada,32,88699,12/18/95,IRR,irrigation,GROUND WATER,009,1.454
Nevada,32,28008,1/14/74,IRR,irrigation,SURFACE WATER,009,1.7
Nevada,32,28009,1/14/74,STK,livestock,SURFACE WATER,009,0.32
Nevada,32,28011,1/14/74,IRR,irrigation,SURFACE WATER,009,2
Nevada,32,28010,1/14/74,STK,livestock,SURFACE WATER,009,0.32
Nevada,32,75642,4/25/07,IRR,irrigation,GROUND WATER,009,5.4
Nevada,32,47924,3/21/84,STK,livestock,GROUND WATER,009,0.006
Nevada,32,38431,6/26/79,IRR,irrigation,GROUND WATER,009,2.4
Nevada,32,15656,5/18/54,IRR,irrigation,SURFACE WATER,009,1.5
Nevada,32,V11261,1879/01/01,STK,livestock,SURFACE WATER,009,0.02
Nevada,32,V11426,1884/01/01,STK,livestock,SURFACE WATER,009,0
Nevada,32,48015,11/29/76,IRR,irrigation,GROUND WATER,009,6
Nevada,32,78835,8/17/09,CON,industrial,GROUND WATER,009,0
Nevada,32,1552,12/10/09,IRR,irrigation,SURFACE WATER,009,0.1
Nevada,32,V11260,1879/01/01,STK,livestock,SURFACE WATER,009,0.02
Nevada,32,V11262,1879/01/01,STK,livestock,SURFACE WATER,009,0.02
Nevada,32,27261,2/5/73,IRR,irrigation,SURFACE WATER,009,0.85
Nevada,32,88026,2/3/67,STK,livestock,GROUND WATER,009,0.003
Nevada,32,78824,8/11/09,CON,industrial,GROUND WATER,009,0
Nevada,32,88025,2/3/67,STK,livestock,GROUND WATER,009,0.003
Nevada,32,1690,5/16/10,IRR,irrigation,SURFACE WATER,009,0
Nevada,32,88027,2/3/67,STK,livestock,GROUND WATER,009,0.003
Nevada,32,78825,8/11/09,CON,industrial,GROUND WATER,009,0
Nevada,32,88024,5/16/10,IRR,irrigation,SURFACE WATER,009,0.12
Nevada,32,V11259,1879/01/01,STK,livestock,SURFACE WATER,009,0.02
Nevada,32,V11258,1879/01/01,STK,livestock,SURFACE WATER,009,0.01
Nevada,32,49383,9/11/85,STK,livestock,SURFACE WATER,009,0.002
Nevada,32,88052,6/21/18,STK,livestock,GROUND WATER,009,0.031
Nevada,32,47923,3/21/84,STK,livestock,GROUND WATER,009,0.006
Nevada,32,88053,6/21/18,STK,livestock,GROUND WATER,009,0.031
Nevada,32,86305,6/27/16,IRR,irrigation,GROUND WATER,009,0.51
Nevada,32,65867,1/31/78,IRR,irrigation,SURFACE WATER,009,10
Nevada,32,8739,11/3/28,STK,livestock,SURFACE WATER,009,0.022
Nevada,32,4495,7/7/17,IRR,irrigation,SURFACE WATER,009,1.0688
Nevada,32,87219,7/20/17,IRR,irrigation,GROUND WATER,009,4
Nevada,32,87044,4/4/17,IRR,irrigation,GROUND WATER,009,0
Nevada,32,V11252,1890/01/01,DOM,domestic,SURFACE WATER,009,0.01
Nevada,32,87045,4/4/17,IRR,irrigation,GROUND WATER,009,4
Nevada,32,67997,9/12/01,STK,livestock,GROUND WATER,009,0.0111
Nevada,32,8589,6/21/28,STK,livestock,SURFACE WATER,009,0.01
Nevada,32,26613,3/16/72,IRR,irrigation,SURFACE WATER,009,3
Nevada,32,1844,10/15/10,IRR,irrigation,SURFACE WATER,009,0.022
Nevada,32,26612,3/16/72,STK,livestock,SURFACE WATER,009,0.003
Nevada,32,2032,5/3/11,IRR,irrigation,SURFACE WATER,009,0.05
Nevada,32,V02404,1/1/03,IRR,irrigation,SURFACE WATER,009,25
Nevada,32,87994,5/21/18,IRR,irrigation,GROUND WATER,009,2
Nevada,32,26611,3/16/72,IRR,irrigation,SURFACE WATER,009,3
Nevada,32,47542,12/23/83,STK,livestock,SURFACE WATER,009,0.003
Nevada,32,V11427,1884/01/01,STK,livestock,SURFACE WATER,009,0.02
Nevada,32,69339,11/27/02,STK,livestock,GROUND WATER,009,0.017
Nevada,32,66095,4/17/87,IRR,irrigation,GROUND WATER,009,3.64
Nevada,32,81421,1/13/12,STK,livestock,GROUND WATER,009,0.005
Nevada,32,78823,8/11/09,CON,industrial,GROUND WATER,009,0
Nevada,32,V05640,1880/01/01,STK,livestock,SURFACE WATER,009,0.00899999
Nevada,32,V05641,1880/01/01,STK,livestock,SURFACE WATER,009,0.022
Nevada,32,V05643,1880/01/01,STK,livestock,SURFACE WATER,009,0.007
Nevada,32,V05642,1880/01/01,STK,livestock,SURFACE WATER,009,0.005
Nevada,32,69426,12/19/02,STK,livestock,GROUND WATER,009,0.017
Nevada,32,67517,5/14/01,STK,livestock,GROUND WATER,009,0.0111
Nevada,32,V10090,1880/01/01,STK,livestock,SURFACE WATER,009,0.005
Nevada,32,1786,8/13/10,IRR,irrigation,SURFACE WATER,009,0.898
Nevada,32,47539,12/23/83,STK,livestock,SURFACE WATER,009,0.0031
Nevada,32,1747,7/8/10,IRR,irrigation,SURFACE WATER,009,0.8
Nevada,32,47464,11/28/83,STK,livestock,SURFACE WATER,009,0.002
Nevada,32,47463,11/28/83,STK,livestock,SURFACE WATER,009,0.002
Nevada,32,V02627,1885/01/01,IRR,irrigation,SURFACE WATER,009,0
Nevada,32,V10091,1880/01/01,STK,livestock,SURFACE WATER,009,0.01
Nevada,32,8609,6/27/28,STK,livestock,SURFACE WATER,009,0.024
Nevada,32,V02625,1885/01/01,IRR,irrigation,SURFACE WATER,009,0
Nevada,32,V02626,1885/01/01,IRR,irrigation,SURFACE WATER,009,0
Nevada,32,2398,4/5/12,IRR,irrigation,SURFACE WATER,009,0.5
Nevada,32,V10089,1880/01/01,STK,livestock,SURFACE WATER,009,0.01
Nevada,32,2332,2/7/12,IRR,irrigation,SURFACE WATER,009,0.5
Nevada,32,47541,12/23/83,STK,livestock,SURFACE WATER,009,0.005
Nevada,32,87164,6/12/17,STK,livestock,GROUND WATER,010,0.005
Nevada,32,49674,1/31/86,STK,livestock,SURFACE WATER,010,0.0031
Nevada,32,V04122,1885/01/01,STK,livestock,SURFACE WATER,011,0.02
Nevada,32,V09554,1890/01/01,STK,livestock,SURFACE WATER,011,0.05
Nevada,32,V09574,1890/01/01,STK,livestock,SURFACE WATER,011,0.05
Nevada,32,V04121,1885/01/01,STK,livestock,SURFACE WATER,011,0.02
Nevada,32,85259,6/23/15,STK,livestock,GROUND WATER,011,0.011
Nevada,32,V09569,1890/01/01,STK,livestock,SURFACE WATER,011,0.05
Nevada,32,24222,11/16/67,IRR,irrigation,SURFACE WATER,011,2.4
Nevada,32,24223,11/16/67,IRR,irrigation,SURFACE WATER,011,2.7
Nevada,32,V09302,1/1/00,STK,livestock,SURFACE WATER,012,0.0158
Nevada,32,V09553,1890/01/01,STK,livestock,SURFACE WATER,012,0.05
Nevada,32,V09303,1/1/21,STK,livestock,GROUND WATER,012,0.0158
Nevada,32,3032,7/15/14,IRR,irrigation,SURFACE WATER,012,0.08
Nevada,32,V09551,1890/01/01,STK,livestock,SURFACE WATER,012,0.05
Nevada,32,V09552,1890/01/01,STK,livestock,SURFACE WATER,012,0.05
Nevada,32,V09550,1890/01/01,STK,livestock,SURFACE WATER,012,0.05
Nevada,32,V09549,1890/01/01,STK,livestock,SURFACE WATER,012,0.05
Nevada,32,3724,12/3/15,IRR,irrigation,SURFACE WATER,012,1.862
Nevada,32,V09545,1890/01/01,STK,livestock,SURFACE WATER,012,0.05
Nevada,32,V09544,1890/01/01,STK,livestock,SURFACE WATER,012,0.05
Nevada,32,47540,12/23/83,STK,livestock,SURFACE WATER,009,0.003
Nevada,32,V09547,1890/01/01,STK,livestock,SURFACE WATER,012,0.05
Nevada,32,V09548,1890/01/01,STK,livestock,SURFACE WATER,012,0.05
Nevada,32,47538,12/23/83,STK,livestock,SURFACE WATER,012,0.003
Nevada,32,V04124,1885/01/01,STK,livestock,SURFACE WATER,012,0.02
Nevada,32,V04123,1885/01/01,STK,livestock,SURFACE WATER,012,0.02
Nevada,32,47537,12/23/83,STK,livestock,SURFACE WATER,012,0.0031
Nevada,32,22126,7/20/64,IRR,irrigation,SURFACE WATER,012,5.49
Nevada,32,47296,10/4/83,STK,livestock,SURFACE WATER,009,0.005
Nevada,32,V02254,1878/01/01,STK,livestock,SURFACE WATER,013,0.1
Nevada,32,78826,8/11/09,CON,industrial,GROUND WATER,013,0
Nevada,32,V09571,1890/01/01,STK,livestock,SURFACE WATER,013,0.05
Nevada,32,9563,12/9/31,IRR,irrigation,SURFACE WATER,013,0
Nevada,32,10909,12/30/42,IRR,irrigation,SURFACE WATER,013,0
