state,FIPS,waterRightID,priorityDate,origWaterUse,waterUse,source,basinNum,CFS
Washington,53,2131338,7/3/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2077252,5/28/74,DS,domestic,SURFACE WATER,47,0.01
Washington,53,2077254,4/22/74,DS,domestic,SURFACE WATER,45,0.02
Washington,53,2131493,6/5/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131337,6/28/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2214076,1/6/41,DS,domestic,SURFACE WATER,28,0.02
Washington,53,2077352,7/20/74,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2077684,1/1/01,DS,domestic,SURFACE WATER,49,0.01
Washington,53,2077251,5/17/74,DS,domestic,SURFACE WATER,49,0.01
Washington,53,2131279,6/25/74,DS,domestic,SURFACE WATER,62,0.01
Washington,53,2135986,3/12/54,DS,domestic,SURFACE WATER,59,0.21
Washington,53,2213514,4/27/45,DS,domestic,SURFACE WATER,17,0.01
Washington,53,2213658,12/31/43,DS,domestic,SURFACE WATER,29,0.21
Washington,53,2032474,8/14/91,DS,domestic,SURFACE WATER,45,0.011
Washington,53,2032537,9/28/98,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2079899,5/7/28,DS,domestic,SURFACE WATER,45,1
Washington,53,2077512,4/29/74,DS,domestic,SURFACE WATER,29,0.01
Washington,53,2135803,3/21/55,DS,domestic,SURFACE WATER,61,0.02
Washington,53,2131225,5/28/75,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2032687,6/29/98,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2032529,4/24/92,DS,domestic,SURFACE WATER,47,0.011
Washington,53,2077404,10/14/71,DS,domestic,SURFACE WATER,48,0.02
Washington,53,2131226,6/25/75,DS,domestic,SURFACE WATER,61,0.02
Washington,53,2077511,4/29/74,DS,domestic,SURFACE WATER,45,0.02
Washington,53,2131585,3/12/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131331,7/2/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2077793,1/1/00,DS,domestic,SURFACE WATER,48,0.97
Washington,53,2131589,3/1/74,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2032526,3/29/91,DS,domestic,SURFACE WATER,47,0.011
Washington,53,2131490,6/4/74,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2131280,6/25/74,DS,domestic,SURFACE WATER,62,0.01
Washington,53,2077632,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2032930,1/15/98,DS,domestic,SURFACE WATER,47,2
Washington,53,2032888,6/6/98,DS,domestic,SURFACE WATER,39,0.02
Washington,53,2032528,4/24/92,DS,domestic,SURFACE WATER,47,0.011
Washington,53,2038472,6/20/97,DS,domestic,SURFACE WATER,38,0.02
Washington,53,2079784,2/26/31,DS,domestic,SURFACE WATER,45,0.08
Washington,53,2079598,1/1/13,DS,domestic,SURFACE WATER,30,0.12
Washington,53,2032535,9/25/98,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2131336,7/3/74,DS,domestic,SURFACE WATER,62,0.02
Washington,53,2131165,12/16/74,DS,domestic,SURFACE WATER,62,0.02
Washington,53,2077814,1889/01/01,DS,domestic,SURFACE WATER,48,0.48
Washington,53,2131342,7/12/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2032527,8/14/91,DS,domestic,SURFACE WATER,45,0.011
Washington,53,2077679,1/1/01,DS,domestic,SURFACE WATER,49,0.01
Washington,53,2131482,5/31/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2131343,7/12/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2131483,5/31/74,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2077861,1/1/01,DS,domestic,SURFACE WATER,49,0.01
Washington,53,2077862,1/1/01,DS,domestic,SURFACE WATER,49,0.0074
Washington,53,2077400,3/12/69,DS,domestic,SURFACE WATER,60,0.2
Washington,53,2131584,3/8/74,DS,domestic,SURFACE WATER,32,0.02
Washington,53,2131214,5/13/75,DS,domestic,SURFACE WATER,57,0.02
Washington,53,2131133,10/21/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2032984,9/15/97,DS,domestic,SURFACE WATER,45,0.02
Washington,53,2032524,9/23/88,DS,domestic,SURFACE WATER,29,0.02
Washington,53,2077452,8/23/68,DS,domestic,SURFACE WATER,29,0.392
Washington,53,2131341,7/12/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2032928,12/9/97,DS,domestic,SURFACE WATER,45,0.02
Washington,53,2032681,6/29/98,DS,domestic,SURFACE WATER,39,0.02
Washington,53,2131224,6/20/75,DS,domestic,SURFACE WATER,58,0.02
Washington,53,2041413,7/17/17,DS,domestic,SURFACE WATER,49,0.01
Washington,53,2077635,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2077414,10/23/67,DS,domestic,SURFACE WATER,53,0.01
Washington,53,2032717,5/18/98,DS,domestic,SURFACE WATER,45,5
Washington,53,2131407,6/26/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2283567,6/12/90,DS,domestic,SURFACE WATER,47,0.011
Washington,53,2131384,10/25/74,DS,domestic,SURFACE WATER,34,0.02
Washington,53,2131340,7/12/74,DS,domestic,SURFACE WATER,57,0.01
Washington,53,2077517,5/2/74,DS,domestic,SURFACE WATER,29,0.06
Washington,53,2131646,4/8/74,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2032664,6/29/98,DS,domestic,SURFACE WATER,49,0.66
Washington,53,2131648,4/8/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2135746,8/6/59,DS,domestic,SURFACE WATER,57,0.1
Washington,53,2136011,1863/01/01,DS,domestic,SURFACE WATER,32,0.532
Washington,53,2032782,2/20/98,DS,domestic,SURFACE WATER,47,0.05
Washington,53,2131503,6/5/74,DS,domestic,SURFACE WATER,62,0.02
Washington,53,2284101,9/3/85,DS,domestic,SURFACE WATER,49,0.025
Washington,53,2214015,4/24/40,DS,domestic,SURFACE WATER,18,0.08
Washington,53,2032536,9/25/98,DS,domestic,SURFACE WATER,47,0.03
Washington,53,2131132,10/19/74,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2077868,1/1/01,DS,domestic,SURFACE WATER,49,0.0082
Washington,53,2135791,1/28/55,DS,domestic,SURFACE WATER,55,0.04
Washington,53,2131574,6/24/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2077871,1/1/01,DS,domestic,SURFACE WATER,49,0.304
Washington,53,2077339,7/8/74,DS,domestic,SURFACE WATER,48,0.01
Washington,53,2077340,7/8/74,DS,domestic,SURFACE WATER,48,0.01
Washington,53,2032885,4/22/98,DS,domestic,SURFACE WATER,44,0.011
Washington,53,2077904,1/1/01,DS,domestic,SURFACE WATER,49,0.02
Washington,53,2077905,1/1/01,DS,domestic,SURFACE WATER,49,0.0066
Washington,53,2135835,10/17/55,DS,domestic,SURFACE WATER,54,0.01
Washington,53,2131334,7/3/74,DS,domestic,SURFACE WATER,61,0.03
Washington,53,2131737,11/28/73,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2032902,6/15/98,DS,domestic,SURFACE WATER,39,0.02
Washington,53,2131606,3/11/74,DS,domestic,SURFACE WATER,34,0.01
Washington,53,2077816,1/1/00,DS,domestic,SURFACE WATER,48,0.26
Washington,53,2077917,1886/01/01,DS,domestic,SURFACE WATER,49,0.76
Washington,53,2282993,9/4/90,DS,domestic,SURFACE WATER,3,0.01
Washington,53,2077354,7/24/74,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2077920,1886/01/01,DS,domestic,SURFACE WATER,49,0.58
Washington,53,2131751,12/10/73,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2131752,12/10/73,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2038468,9/11/97,DS,domestic,SURFACE WATER,45,0.03
Washington,53,2032715,7/17/98,DS,domestic,SURFACE WATER,29,5
Washington,53,2135859,4/17/56,DS,domestic,SURFACE WATER,32,0.01
Washington,53,2032170,2/15/96,DS,domestic,SURFACE WATER,1,0.02
Washington,53,2131408,12/21/74,DS,domestic,SURFACE WATER,57,0.01
Washington,53,2032905,6/17/98,DS,domestic,SURFACE WATER,39,0.01
Washington,53,2032337,6/28/99,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2077529,5/15/74,DS,domestic,SURFACE WATER,47,0.01
Washington,53,2131220,6/6/75,DS,domestic,SURFACE WATER,57,0.01
Washington,53,2077595,1888/01/01,DS,domestic,SURFACE WATER,47,0.64
Washington,53,2077843,1/1/00,DS,domestic,SURFACE WATER,48,0.04
Washington,53,2077373,5/20/74,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2077597,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2136426,12/5/49,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131563,6/21/74,DS,domestic,SURFACE WATER,62,0.02
Washington,53,2077377,6/10/74,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2131469,5/28/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2077280,6/10/74,DS,domestic,SURFACE WATER,30,0.01
Washington,53,2131185,2/26/75,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131439,5/21/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131372,8/19/74,DS,domestic,SURFACE WATER,62,0.01
Washington,53,2077610,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2131374,8/27/74,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2032425,1/27/99,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2131631,3/29/74,DS,domestic,SURFACE WATER,62,0.02
Washington,53,2131154,11/21/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2032437,2/11/99,DS,domestic,SURFACE WATER,47,0.03
Washington,53,2077559,1/1/00,DS,domestic,SURFACE WATER,49,0.01
Washington,53,2131789,1/7/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2032692,6/30/98,DS,domestic,SURFACE WATER,45,0.02
Washington,53,2131488,6/3/74,DS,domestic,SURFACE WATER,34,0.01
Washington,53,2078003,3/4/68,DS,domestic,SURFACE WATER,29,0.01
Washington,53,2131508,6/10/74,DS,domestic,SURFACE WATER,54,0.01
Washington,53,2078005,3/13/68,DS,domestic,SURFACE WATER,29,0.01
Washington,53,2131796,1/17/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131591,3/4/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2131798,1/21/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131647,4/8/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2078015,5/28/68,DS,domestic,SURFACE WATER,48,0.02
Washington,53,2131649,4/9/74,DS,domestic,SURFACE WATER,57,0.03
Washington,53,2133096,1/1/01,DS,domestic,SURFACE WATER,32,0.01
Washington,53,2077521,5/7/74,DS,domestic,SURFACE WATER,45,0.01
Washington,53,2131654,4/10/74,DS,domestic,SURFACE WATER,60,0.02
Washington,53,2131808,1/25/74,DS,domestic,SURFACE WATER,57,0.02
Washington,53,2131809,1/25/74,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2078004,3/11/68,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2032311,12/27/93,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2077931,1/1/07,DS,domestic,SURFACE WATER,49,0.08
Washington,53,2032985,9/15/97,DS,domestic,SURFACE WATER,47,0.05
Washington,53,2131610,3/20/74,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2136423,11/30/49,DS,domestic,SURFACE WATER,58,0.1
Washington,53,2038486,4/28/97,DS,domestic,SURFACE WATER,45,0.02
Washington,53,2077887,1/1/01,DS,domestic,SURFACE WATER,49,0.0456
Washington,53,2077846,7/13/70,DS,domestic,SURFACE WATER,45,0.02
Washington,53,2135932,8/14/57,DS,domestic,SURFACE WATER,57,0.41
Washington,53,2077277,6/5/74,DS,domestic,SURFACE WATER,48,0.005
Washington,53,2136325,12/3/51,DS,domestic,SURFACE WATER,34,0.47
Washington,53,2077496,4/1/74,DS,domestic,SURFACE WATER,49,0.01
Washington,53,2131810,1/28/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2077286,6/15/74,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2077500,4/4/74,DS,domestic,SURFACE WATER,45,0.02
Washington,53,2131573,6/24/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2077338,7/5/74,DS,domestic,SURFACE WATER,48,0.02
Washington,53,2077857,1/1/01,DS,domestic,SURFACE WATER,49,0.02
Washington,53,2131373,8/21/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2131834,2/11/74,DS,domestic,SURFACE WATER,62,0.02
Washington,53,2077860,1/1/01,DS,domestic,SURFACE WATER,49,0.004
Washington,53,2077453,7/1/68,DS,domestic,SURFACE WATER,48,0.01
Washington,53,2283531,5/18/90,DS,domestic,SURFACE WATER,47,0.011
Washington,53,2032688,6/29/98,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2077297,6/21/74,DS,domestic,SURFACE WATER,47,0.01
Washington,53,2077865,1/1/01,DS,domestic,SURFACE WATER,49,0.008
Washington,53,2077866,1/1/01,DS,domestic,SURFACE WATER,49,0.0024
Washington,53,2213507,4/19/45,DS,domestic,SURFACE WATER,17,0.01
Washington,53,2136541,5/20/46,DS,domestic,SURFACE WATER,60,0.08
Washington,53,2131797,1/11/74,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2283003,1/24/91,DS,domestic,SURFACE WATER,3,0.01
Washington,53,2135974,12/21/53,DS,domestic,SURFACE WATER,54,0.015
Washington,53,2077872,1/1/01,DS,domestic,SURFACE WATER,49,0.0066
Washington,53,2135980,2/15/54,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131852,2/26/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131652,4/9/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131854,3/4/74,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2078070,5/6/69,DS,domestic,SURFACE WATER,49,0.1
Washington,53,2032720,5/6/98,DS,domestic,SURFACE WATER,44,0.02
Washington,53,2077879,1/1/01,DS,domestic,SURFACE WATER,49,0.0082
Washington,53,2131659,4/10/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131660,4/12/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131608,3/18/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2147413,7/9/98,DS,domestic,SURFACE WATER,18,0.01
Washington,53,2077271,4/19/74,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2131415,9/9/74,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2038487,3/27/97,DS,domestic,SURFACE WATER,47,0.07
Washington,53,2078087,1/5/70,DS,domestic,SURFACE WATER,47,0.01
Washington,53,2131868,8/14/73,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2032787,2/27/98,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2131870,8/15/73,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2077331,7/1/74,DS,domestic,SURFACE WATER,48,0.03
Washington,53,2077282,6/12/74,DS,domestic,SURFACE WATER,47,0.01
Washington,53,2131825,2/7/74,DS,domestic,SURFACE WATER,61,0.02
Washington,53,2131571,6/24/74,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2077284,6/14/74,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2282987,9/14/90,DS,domestic,SURFACE WATER,3,0.01
Washington,53,2078102,3/30/70,DS,domestic,SURFACE WATER,45,0.01
Washington,53,2131427,5/16/74,DS,domestic,SURFACE WATER,57,0.02
Washington,53,2131882,8/17/73,DS,domestic,SURFACE WATER,59,0.03
Washington,53,2078105,4/27/70,DS,domestic,SURFACE WATER,49,0.45
Washington,53,2131430,5/16/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2131885,8/20/73,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2133332,1/1/01,DS,domestic,SURFACE WATER,32,0.01
Washington,53,2077509,4/18/74,DS,domestic,SURFACE WATER,46,0.02
Washington,53,2078110,5/4/70,DS,domestic,SURFACE WATER,60,0.005
Washington,53,2131436,5/20/74,DS,domestic,SURFACE WATER,58,0.02
Washington,53,2078116,1/1/01,DS,domestic,SURFACE WATER,40,0.5
Washington,53,2131744,12/4/73,DS,domestic,SURFACE WATER,62,0.02
Washington,53,2078120,1892/01/01,DS,domestic,SURFACE WATER,40,1.25
Washington,53,2077918,1886/01/01,DS,domestic,SURFACE WATER,49,0.53
Washington,53,2077516,5/2/74,DS,domestic,SURFACE WATER,29,0.05
Washington,53,2078126,1898/01/01,DS,domestic,SURFACE WATER,40,1.25
Washington,53,2078128,1898/01/01,DS,domestic,SURFACE WATER,40,0.75
Washington,53,2078129,1898/01/01,DS,domestic,SURFACE WATER,40,0.5
Washington,53,2077875,1/1/01,DS,domestic,SURFACE WATER,49,0.005
Washington,53,2032931,1/12/98,DS,domestic,SURFACE WATER,47,0.01
Washington,53,2078136,1/1/01,DS,domestic,SURFACE WATER,40,4
Washington,53,2077361,5/23/74,DS,domestic,SURFACE WATER,47,0.01
Washington,53,2077928,1/1/02,DS,domestic,SURFACE WATER,49,0.27
Washington,53,2077880,1/1/01,DS,domestic,SURFACE WATER,49,0.005
Washington,53,2077365,10/10/74,DS,domestic,SURFACE WATER,29,0.25
Washington,53,2077484,3/4/74,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2131909,9/5/73,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2078290,7/3/67,DS,domestic,SURFACE WATER,47,0.005
Washington,53,2131911,9/6/73,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2032342,7/16/99,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2131612,3/22/74,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2078295,9/7/67,DS,domestic,SURFACE WATER,30,0.09
Washington,53,2131465,5/24/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131468,5/28/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131774,12/19/73,DS,domestic,SURFACE WATER,56,0.02
Washington,53,2078041,7/8/09,DS,domestic,SURFACE WATER,47,0.5
Washington,53,2284107,8/12/85,DS,domestic,SURFACE WATER,60,0.003
Washington,53,2131779,12/27/73,DS,domestic,SURFACE WATER,57,0.01
Washington,53,2285788,8/26/91,DS,domestic,SURFACE WATER,1,0.02
Washington,53,2077336,7/3/74,DS,domestic,SURFACE WATER,47,0.07
Washington,53,2131149,11/13/74,DS,domestic,SURFACE WATER,62,0.02
Washington,53,2131630,3/29/74,DS,domestic,SURFACE WATER,62,0.5
Washington,53,2131480,5/31/74,DS,domestic,SURFACE WATER,57,0.02
Washington,53,2033174,7/27/92,DS,domestic,SURFACE WATER,47,0.011
Washington,53,2131931,9/20/73,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2131932,10/20/73,DS,domestic,SURFACE WATER,62,0.05
Washington,53,2131933,9/20/73,DS,domestic,SURFACE WATER,62,0.01
Washington,53,2131485,5/31/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2032480,12/22/93,DS,domestic,SURFACE WATER,47,0.011
Washington,53,2078408,3/27/67,DS,domestic,SURFACE WATER,48,0.01
Washington,53,2078411,3/28/67,DS,domestic,SURFACE WATER,47,0.25
Washington,53,2131491,6/4/74,DS,domestic,SURFACE WATER,57,0.02
Washington,53,2131940,9/24/73,DS,domestic,SURFACE WATER,57,0.01
Washington,53,2131941,9/24/73,DS,domestic,SURFACE WATER,57,0.01
Washington,53,2131943,9/24/73,DS,domestic,SURFACE WATER,57,0.01
Washington,53,2221860,10/13/92,DS,domestic,SURFACE WATER,17,0.004
Washington,53,2136080,11/8/54,DS,domestic,SURFACE WATER,55,0.0011
Washington,53,2131801,1/22/74,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2131802,1/23/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2038467,9/11/97,DS,domestic,SURFACE WATER,45,0.02
Washington,53,2131807,1/30/74,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2078465,5/14/63,DS,domestic,SURFACE WATER,45,0.01
Washington,53,2214525,9/29/30,DS,domestic,SURFACE WATER,18,1
Washington,53,2273445,2/6/74,DS,domestic,SURFACE WATER,8,0.01
Washington,53,2214530,11/22/30,DS,domestic,SURFACE WATER,28,0.04
Washington,53,2131908,9/4/73,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2038482,4/15/97,DS,domestic,SURFACE WATER,45,0.02
Washington,53,2038483,4/15/97,DS,domestic,SURFACE WATER,45,0.02
Washington,53,2077593,1887/01/01,DS,domestic,SURFACE WATER,47,0.04
Washington,53,2077594,1/1/01,DS,domestic,SURFACE WATER,47,0.42
Washington,53,2131961,9/28/73,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2135931,8/6/57,DS,domestic,SURFACE WATER,55,0.03
Washington,53,2131963,10/2/73,DS,domestic,SURFACE WATER,57,0.1
Washington,53,2077276,5/27/74,DS,domestic,SURFACE WATER,45,0.01
Washington,53,2077599,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2077332,7/1/74,DS,domestic,SURFACE WATER,47,0.005
Washington,53,2077601,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2077602,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2077854,11/13/70,DS,domestic,SURFACE WATER,47,0.03
Washington,53,2078044,12/11/68,DS,domestic,SURFACE WATER,47,0.01
Washington,53,2077608,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2078046,12/13/68,DS,domestic,SURFACE WATER,48,0.01
Washington,53,2077611,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2131976,10/18/73,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131835,2/13/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2077614,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2077615,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2221990,4/7/88,DS,domestic,SURFACE WATER,29,0.02
Washington,53,2077617,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2131380,10/25/74,DS,domestic,SURFACE WATER,34,0.02
Washington,53,2131381,10/25/74,DS,domestic,SURFACE WATER,34,0.02
Washington,53,2131844,3/4/74,DS,domestic,SURFACE WATER,62,0.03
Washington,53,2131986,10/29/73,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2135787,1/4/55,DS,domestic,SURFACE WATER,55,0.037
Washington,53,2131847,12/19/73,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2077625,1/1/01,DS,domestic,SURFACE WATER,60,0.005
Washington,53,2077628,1/1/01,DS,domestic,SURFACE WATER,60,0.005
Washington,53,2077630,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2131993,11/2/73,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2077633,1/1/01,DS,domestic,SURFACE WATER,60,0.01
Washington,53,2131995,11/7/73,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131996,11/1/73,DS,domestic,SURFACE WATER,57,0.01
Washington,53,2135987,3/22/54,DS,domestic,SURFACE WATER,57,0.01
Washington,53,2136555,9/7/46,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131859,3/13/74,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2131956,9/26/73,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2077483,3/27/74,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2032769,8/26/98,DS,domestic,SURFACE WATER,47,5
Washington,53,2077486,3/12/74,DS,domestic,SURFACE WATER,48,0.01
Washington,53,2077885,1/1/01,DS,domestic,SURFACE WATER,49,0.0052
Washington,53,2131866,8/3/73,DS,domestic,SURFACE WATER,34,0.01
Washington,53,2132009,11/19/73,DS,domestic,SURFACE WATER,34,0.02
Washington,53,2080240,8/12/25,DS,domestic,SURFACE WATER,40,0
Washington,53,2131869,8/15/73,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2078562,7/20/65,DS,domestic,SURFACE WATER,45,0.03
Washington,53,2078563,7/21/65,DS,domestic,SURFACE WATER,48,0.03
Washington,53,2131873,8/15/73,DS,domestic,SURFACE WATER,62,0.02
Washington,53,2136574,3/24/47,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2077497,3/28/74,DS,domestic,SURFACE WATER,49,0.02
Washington,53,2132020,12/14/72,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131572,6/24/74,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2224254,5/10/90,DS,domestic,SURFACE WATER,3,0.01
Washington,53,2078572,10/6/65,DS,domestic,SURFACE WATER,45,0.01
Washington,53,2131575,6/24/74,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2132026,12/29/72,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2132027,12/29/72,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2131578,3/4/74,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2132030,1/11/73,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2077907,1/1/01,DS,domestic,SURFACE WATER,49,0.02
Washington,53,2131583,2/22/74,DS,domestic,SURFACE WATER,55,0.01
Washington,53,2132037,1/24/73,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2132038,1/26/73,DS,domestic,SURFACE WATER,57,0.01
Washington,53,2131894,8/24/73,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2131587,2/28/74,DS,domestic,SURFACE WATER,55,0.02
Washington,53,2132043,2/8/73,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2224300,4/22/98,DS,domestic,SURFACE WATER,1,0.02
Washington,53,2284163,8/24/92,DS,domestic,SURFACE WATER,1,0.01
Washington,53,2214827,6/9/24,DS,domestic,SURFACE WATER,16,2
Washington,53,2214835,9/26/24,DS,domestic,SURFACE WATER,18,0.8
Washington,53,2077923,1889/01/01,DS,domestic,SURFACE WATER,49,0.39
Washington,53,2078132,1899/01/01,DS,domestic,SURFACE WATER,40,1.25
Washington,53,2131599,3/11/74,DS,domestic,SURFACE WATER,62,0.01
Washington,53,2131600,3/12/74,DS,domestic,SURFACE WATER,62,0.02
Washington,53,2131601,3/12/74,DS,domestic,SURFACE WATER,62,0.02
Washington,53,2136043,1/1/20,DS,domestic,SURFACE WATER,32,0.073
Washington,53,2136613,11/20/47,DS,domestic,SURFACE WATER,56,0.01
Washington,53,2273674,11/28/73,DS,domestic,SURFACE WATER,8,0.02
Washington,53,2078607,7/11/58,DS,domestic,SURFACE WATER,29,0.01
Washington,53,2132061,3/13/73,DS,domestic,SURFACE WATER,56,0.05
Washington,53,2136805,9/29/45,DS,domestic,SURFACE WATER,62,13
Washington,53,2132063,3/22/73,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2131769,12/17/73,DS,domestic,SURFACE WATER,59,0.42
Washington,53,2078619,10/14/58,DS,domestic,SURFACE WATER,31,0.02
Washington,53,2132066,3/23/73,DS,domestic,SURFACE WATER,62,0.02
Washington,53,2131314,6/28/74,DS,domestic,SURFACE WATER,62,0.01
Washington,53,2131918,9/10/73,DS,domestic,SURFACE WATER,57,0.02
Washington,53,2131775,12/21/73,DS,domestic,SURFACE WATER,59,0.02
Washington,53,2033037,2/23/98,DS,domestic,SURFACE WATER,47,0.04
Washington,53,2032370,10/19/99,DS,domestic,SURFACE WATER,47,0.02
Washington,53,2135671,9/9/58,DS,domestic,SURFACE WATER,55,0.1
Washington,53,2131627,3/27/74,DS,domestic,SURFACE WATER,59,0.01
Washington,53,2131628,3/27/74,DS,domestic,SURFACE WATER,55,0.02
